DocEntry;DocNum;CardCode;CardName;GroupCode;GroupName;Country;CountryName;State1;StateName;City;DocDate;SlpCode;DocCur;DocRate;DocTotal;DocTotalFC;ItemCode;ItmsGrpCod;ItmsGrpNam;ItemName;Quantity;WhsCode;StockPrice;PriceBefDi;DiscPrcnt;Price;LineTotal
28;28;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Jul 22, 2006 12:00:00.0 AM;2;$;1;26,588.91;0;C00007;100;Items;Hard Disk 3TB;15;01;471.653317;625;0;625;9,375
28;28;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Jul 22, 2006 12:00:00.0 AM;2;$;1;26,588.91;0;A00003;101;J.B. Printers;J.B. Officeprint 1186;10;01;285.916296;375;0;375;3,750
28;28;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Jul 22, 2006 12:00:00.0 AM;2;$;1;26,588.91;0;C00005;100;Items;WLAN Card;15;01;56.528509;75;0;75;1,125
28;28;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Jul 22, 2006 12:00:00.0 AM;2;$;1;26,588.91;0;B10000;100;Items;Printer Label;50;01;0.727038;1.25;0;1.25;62.5
28;28;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Jul 22, 2006 12:00:00.0 AM;2;$;1;26,588.91;0;LM4029MC;101;J.B. Printers;Memory Chip;20;01;49.175794;62.5;0;62.5;1,250
28;28;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Jul 22, 2006 12:00:00.0 AM;2;$;1;26,588.91;0;P10001;105;PC;PC - 8x core, DDR 32GB, 2TB HDD;5;01;1,340.737292;1,800;0;1,800;9,000
29;29;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Jul 30, 2006 12:00:00.0 AM;5;$;1;8,851;0;S10000;104;Servers;Server Point 10000;2;01;1,272.903953;2,300;0;2,300;4,600
29;29;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Jul 30, 2006 12:00:00.0 AM;5;$;1;8,851;0;A00001;103;Accessories;IBM Infoprint 1312;5;01;370.033602;500;0;500;2,500
29;29;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Jul 30, 2006 12:00:00.0 AM;5;$;1;8,851;0;A00002;113;Agro;IBM Infoprint 1222;5;01;185.809788;250;0;250;1,250
30;30;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Aug 2, 2006 12:00:00.0 AM;5;CAN;0.884;28,110.01;31,798.65;A00003;101;J.B. Printers;J.B. Officeprint 1186;10;01;285.916308;450;0;450;4,500
30;30;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Aug 2, 2006 12:00:00.0 AM;5;CAN;0.884;28,110.01;31,798.65;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;5;01;486.019598;750;0;750;3,750
30;30;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Aug 2, 2006 12:00:00.0 AM;5;CAN;0.884;28,110.01;31,798.65;C00001;100;Items;Motherboard BTX;15;01;360.738355;600;0;600;9,000
30;30;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Aug 2, 2006 12:00:00.0 AM;5;CAN;0.884;28,110.01;31,798.65;P10004;100;Items;PC Set 2;2;01;1,772.237143;2,820;0;2,820;5,640
30;30;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Aug 2, 2006 12:00:00.0 AM;5;CAN;0.884;28,110.01;31,798.65;P10003;105;PC;PC Set 1;2;01;1,626.653182;2,610;0;2,610;5,220
31;31;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Aug 12, 2006 12:00:00.0 AM;4;$;1;8,649.6;0;A00002;113;Agro;IBM Infoprint 1222;4;01;185.809784;300;0;300;1,200
31;31;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Aug 12, 2006 12:00:00.0 AM;4;$;1;8,649.6;0;A00003;101;J.B. Printers;J.B. Officeprint 1186;4;01;285.91632;450;0;450;1,800
31;31;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Aug 12, 2006 12:00:00.0 AM;4;$;1;8,649.6;0;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;4;01;486.019588;750;0;750;3,000
31;31;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Aug 12, 2006 12:00:00.0 AM;4;$;1;8,649.6;0;P10001;105;PC;PC - 8x core, DDR 32GB, 2TB HDD;1;01;1,340.737209;2,160;0;2,160;2,160
32;32;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Aug 19, 2006 12:00:00.0 AM;3;$;1;19,783.5;0;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;8;01;486.019579;625;0;625;5,000
32;32;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Aug 19, 2006 12:00:00.0 AM;3;$;1;19,783.5;0;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;7;01;385.223346;500;0;500;3,500
32;32;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Aug 19, 2006 12:00:00.0 AM;3;$;1;19,783.5;0;A00006;102;Rainbow Printers;Rainbow 1200 Laser Series;6;01;318.124615;500;0;500;3,000
32;32;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Aug 19, 2006 12:00:00.0 AM;3;$;1;19,783.5;0;S10000;104;Servers;Server Point 10000;1;01;1,272.903902;2,300;0;2,300;2,300
32;32;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Aug 19, 2006 12:00:00.0 AM;3;$;1;19,783.5;0;P10003;105;PC;PC Set 1;2;01;1,626.653095;2,175;0;2,175;4,350
33;33;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Aug 25, 2006 12:00:00.0 AM;2;EUR;1.2778;22,061.26;17,265.03;P10001;105;PC;PC - 8x core, DDR 32GB, 2TB HDD;2;01;1,340.737143;1,800;0;1,800;3,600
33;33;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Aug 25, 2006 12:00:00.0 AM;2;EUR;1.2778;22,061.26;17,265.03;P10002;105;PC;PC - 12x core, 64GB, 5 x 150GB SSD;2;01;1,286.2172;1,725;0;1,725;3,450
33;33;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Aug 25, 2006 12:00:00.0 AM;2;EUR;1.2778;22,061.26;17,265.03;P10003;105;PC;PC Set 1;3;01;1,626.653;2,175;0;2,175;6,525
33;33;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Aug 25, 2006 12:00:00.0 AM;2;EUR;1.2778;22,061.26;17,265.03;P10004;100;Items;PC Set 2;3;01;1,772.237234;2,350;0;2,350;7,050
33;33;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Aug 25, 2006 12:00:00.0 AM;2;EUR;1.2778;22,061.26;17,265.03;B10000;100;Items;Printer Label;150;01;0.72704;1.25;0;1.25;187.5
34;34;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Sep 1, 2006 12:00:00.0 AM;4;CAN;0.9045;13,020.01;14,394.7;A00001;103;Accessories;IBM Infoprint 1312;2;01;370.033593;700;0;700;1,400
34;34;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Sep 1, 2006 12:00:00.0 AM;4;CAN;0.9045;13,020.01;14,394.7;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;2;01;486.01956;875;0;875;1,750
34;34;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Sep 1, 2006 12:00:00.0 AM;4;CAN;0.9045;13,020.01;14,394.7;P10001;105;PC;PC - 8x core, DDR 32GB, 2TB HDD;2;01;1,340.73725;2,520;0;2,520;5,040
34;34;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Sep 1, 2006 12:00:00.0 AM;4;CAN;0.9045;13,020.01;14,394.7;P10002;105;PC;PC - 12x core, 64GB, 5 x 150GB SSD;2;01;1,286.217292;2,415;0;2,415;4,830
35;35;C20000;Norm Thompson;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 7, 2006 12:00:00.0 AM;1;$;1;45,760.2;0;S10000;104;Servers;Server Point 10000;2;01;1,272.904;2,760;0;2,760;5,520
35;35;C20000;Norm Thompson;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 7, 2006 12:00:00.0 AM;1;$;1;45,760.2;0;P10003;105;PC;PC Set 1;5;01;1,626.652973;2,610;0;2,610;13,050
35;35;C20000;Norm Thompson;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 7, 2006 12:00:00.0 AM;1;$;1;45,760.2;0;P10004;100;Items;PC Set 2;5;01;1,772.237273;2,820;0;2,820;14,100
35;35;C20000;Norm Thompson;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 7, 2006 12:00:00.0 AM;1;$;1;45,760.2;0;A00003;101;J.B. Printers;J.B. Officeprint 1186;10;01;285.916301;450;0;450;4,500
35;35;C20000;Norm Thompson;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 7, 2006 12:00:00.0 AM;1;$;1;45,760.2;0;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;10;01;385.22336;600;0;600;6,000
36;36;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Sep 8, 2006 12:00:00.0 AM;4;CAN;0.9045;8,837.5;9,770.59;B10000;100;Items;Printer Label;50;01;0.727036;1.75;0;1.75;87.5
36;36;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Sep 8, 2006 12:00:00.0 AM;4;CAN;0.9045;8,837.5;9,770.59;LM4029MC;101;J.B. Printers;Memory Chip;20;01;49.175781;87.5;0;87.5;1,750
36;36;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Sep 8, 2006 12:00:00.0 AM;4;CAN;0.9045;8,837.5;9,770.59;A00006;102;Rainbow Printers;Rainbow 1200 Laser Series;10;01;318.124565;700;0;700;7,000
37;37;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 14, 2006 12:00:00.0 AM;4;$;1;12,688.2;0;A00001;103;Accessories;IBM Infoprint 1312;5;01;370.033581;600;0;600;3,000
37;37;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 14, 2006 12:00:00.0 AM;4;$;1;12,688.2;0;A00002;113;Agro;IBM Infoprint 1222;5;01;185.80978;300;0;300;1,500
37;37;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 14, 2006 12:00:00.0 AM;4;$;1;12,688.2;0;A00003;101;J.B. Printers;J.B. Officeprint 1186;5;01;285.916314;450;0;450;2,250
37;37;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 14, 2006 12:00:00.0 AM;4;$;1;12,688.2;0;P10003;105;PC;PC Set 1;2;01;1,626.653125;2,610;0;2,610;5,220
38;38;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Sep 17, 2006 12:00:00.0 AM;5;CAN;0.9045;15,060.01;16,650.09;P10001;105;PC;PC - 8x core, DDR 32GB, 2TB HDD;3;01;1,340.737368;2,160;0;2,160;6,480
38;38;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Sep 17, 2006 12:00:00.0 AM;5;CAN;0.9045;15,060.01;16,650.09;P10003;105;PC;PC Set 1;3;01;1,626.653;2,610;0;2,610;7,830
38;38;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Sep 17, 2006 12:00:00.0 AM;5;CAN;0.9045;15,060.01;16,650.09;LM4029MC;101;J.B. Printers;Memory Chip;10;01;49.175767;75;0;75;750
39;39;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 22, 2006 12:00:00.0 AM;2;$;1;7,848.13;0;A00001;103;Accessories;IBM Infoprint 1312;5;01;370.033571;500;0;500;2,500
39;39;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 22, 2006 12:00:00.0 AM;2;$;1;7,848.13;0;A00003;101;J.B. Printers;J.B. Officeprint 1186;5;01;285.91632;375;0;375;1,875
39;39;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 22, 2006 12:00:00.0 AM;2;$;1;7,848.13;0;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;5;01;385.223374;500;0;500;2,500
39;39;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 22, 2006 12:00:00.0 AM;2;$;1;7,848.13;0;B10000;100;Items;Printer Label;50;01;0.727038;1.25;0;1.25;62.5
39;39;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 22, 2006 12:00:00.0 AM;2;$;1;7,848.13;0;LM4029MC;101;J.B. Printers;Memory Chip;5;01;49.175759;62.5;0;62.5;312.5
40;40;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Sep 27, 2006 12:00:00.0 AM;2;EUR;1.2833;20,087.01;15,652.62;S10000;104;Servers;Server Point 10000;3;01;1,272.903947;2,300;0;2,300;6,900
40;40;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Sep 27, 2006 12:00:00.0 AM;2;EUR;1.2833;20,087.01;15,652.62;A00006;102;Rainbow Printers;Rainbow 1200 Laser Series;10;01;318.124444;500;0;500;5,000
40;40;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Sep 27, 2006 12:00:00.0 AM;2;EUR;1.2833;20,087.01;15,652.62;P10004;100;Items;PC Set 2;3;01;1,772.237179;2,350;0;2,350;7,050
41;41;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Oct 2, 2006 12:00:00.0 AM;2;$;1;10,229.63;0;A00002;113;Agro;IBM Infoprint 1222;6;01;185.809775;250;0;250;1,500
41;41;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Oct 2, 2006 12:00:00.0 AM;2;$;1;10,229.63;0;P10001;105;PC;PC - 8x core, DDR 32GB, 2TB HDD;2;01;1,340.737429;1,800;0;1,800;3,600
41;41;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Oct 2, 2006 12:00:00.0 AM;2;$;1;10,229.63;0;P10003;105;PC;PC Set 1;2;01;1,626.652963;2,175;0;2,175;4,350
42;42;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Oct 12, 2006 12:00:00.0 AM;5;$;1;7,817.5;0;A00001;103;Accessories;IBM Infoprint 1312;3;01;370.033562;500;0;500;1,500
42;42;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Oct 12, 2006 12:00:00.0 AM;5;$;1;7,817.5;0;A00002;113;Agro;IBM Infoprint 1222;2;01;185.809769;250;0;250;500
42;42;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Oct 12, 2006 12:00:00.0 AM;5;$;1;7,817.5;0;A00003;101;J.B. Printers;J.B. Officeprint 1186;6;01;285.916327;375;0;375;2,250
42;42;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Oct 12, 2006 12:00:00.0 AM;5;$;1;7,817.5;0;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;5;01;486.019556;625;0;625;3,125
43;43;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Oct 17, 2006 12:00:00.0 AM;3;$;1;36,378.75;0;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;10;01;385.223361;500;0;500;5,000
43;43;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Oct 17, 2006 12:00:00.0 AM;3;$;1;36,378.75;0;A00006;102;Rainbow Printers;Rainbow 1200 Laser Series;10;01;318.124615;500;0;500;5,000
43;43;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Oct 17, 2006 12:00:00.0 AM;3;$;1;36,378.75;0;B10000;100;Items;Printer Label;100;01;0.72704;1.25;0;1.25;125
43;43;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Oct 17, 2006 12:00:00.0 AM;3;$;1;36,378.75;0;C00010;100;Items;Mouse USB;10;01;18.865485;25;0;25;250
43;43;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Oct 17, 2006 12:00:00.0 AM;3;$;1;36,378.75;0;S10000;104;Servers;Server Point 10000;10;01;1,272.904;2,300;0;2,300;23,000
44;44;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Oct 24, 2006 12:00:00.0 AM;5;$;1;16,430;0;A00001;103;Accessories;IBM Infoprint 1312;5;01;370.033565;500;0;500;2,500
44;44;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Oct 24, 2006 12:00:00.0 AM;5;$;1;16,430;0;A00002;113;Agro;IBM Infoprint 1222;5;01;185.809766;250;0;250;1,250
44;44;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Oct 24, 2006 12:00:00.0 AM;5;$;1;16,430;0;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;5;01;486.019543;625;0;625;3,125
44;44;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Oct 24, 2006 12:00:00.0 AM;5;$;1;16,430;0;P10002;105;PC;PC - 12x core, 64GB, 5 x 150GB SSD;5;01;1,286.217391;1,725;0;1,725;8,625
45;45;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Nov 1, 2006 12:00:00.0 AM;2;$;1;9,201.25;0;A00003;101;J.B. Printers;J.B. Officeprint 1186;8;01;285.916318;375;0;375;3,000
45;45;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Nov 1, 2006 12:00:00.0 AM;2;$;1;9,201.25;0;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;6;01;385.223377;500;0;500;3,000
45;45;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Nov 1, 2006 12:00:00.0 AM;2;$;1;9,201.25;0;A00006;102;Rainbow Printers;Rainbow 1200 Laser Series;5;01;318.124375;500;0;500;2,500
46;46;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Nov 3, 2006 12:00:00.0 AM;2;EUR;1.2771;26,659;20,874.64;P10001;105;PC;PC - 8x core, DDR 32GB, 2TB HDD;2;01;1,340.737576;1,800;0;1,800;3,600
46;46;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Nov 3, 2006 12:00:00.0 AM;2;EUR;1.2771;26,659;20,874.64;P10002;105;PC;PC - 12x core, 64GB, 5 x 150GB SSD;2;01;1,286.217317;1,725;0;1,725;3,450
46;46;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Nov 3, 2006 12:00:00.0 AM;2;EUR;1.2771;26,659;20,874.64;P10003;105;PC;PC Set 1;4;01;1,626.6528;2,175;0;2,175;8,700
46;46;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Nov 3, 2006 12:00:00.0 AM;2;EUR;1.2771;26,659;20,874.64;P10004;100;Items;PC Set 2;4;01;1,772.237222;2,350;0;2,350;9,400
47;47;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Nov 10, 2006 12:00:00.0 AM;5;CAN;0.8839;13,800;15,612.63;S10000;104;Servers;Server Point 10000;5;01;1,272.904;2,760;0;2,760;13,800
48;48;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Nov 12, 2006 12:00:00.0 AM;4;CAN;0.8839;175;197.99;B10000;100;Items;Printer Label;100;01;0.727044;1.75;0;1.75;175
49;49;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Nov 22, 2006 12:00:00.0 AM;4;$;1;19,080;0;C00008;100;Items;Computer Monitor 24" HDMI;10;01;188.266373;300;0;300;3,000
49;49;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Nov 22, 2006 12:00:00.0 AM;4;$;1;19,080;0;A00002;113;Agro;IBM Infoprint 1222;10;01;185.809761;300;0;300;3,000
49;49;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Nov 22, 2006 12:00:00.0 AM;4;$;1;19,080;0;A00003;101;J.B. Printers;J.B. Officeprint 1186;10;01;285.916321;450;0;450;4,500
49;49;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Nov 22, 2006 12:00:00.0 AM;4;$;1;19,080;0;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;10;01;486.019529;750;0;750;7,500
50;50;C20000;Norm Thompson;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Nov 22, 2006 12:00:00.0 AM;1;$;1;17,267.4;0;P10003;105;PC;PC Set 1;3;01;1,626.652857;2,610;0;2,610;7,830
50;50;C20000;Norm Thompson;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Nov 22, 2006 12:00:00.0 AM;1;$;1;17,267.4;0;P10004;100;Items;PC Set 2;3;01;1,772.237188;2,820;0;2,820;8,460
51;51;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Nov 30, 2006 12:00:00.0 AM;4;CAN;0.8839;11,760;13,304.67;P10002;105;PC;PC - 12x core, 64GB, 5 x 150GB SSD;4;01;1,286.217436;2,415;0;2,415;9,660
51;51;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Nov 30, 2006 12:00:00.0 AM;4;CAN;0.8839;11,760;13,304.67;A00003;101;J.B. Printers;J.B. Officeprint 1186;4;01;285.916337;525;0;525;2,100
52;52;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Dec 2, 2006 12:00:00.0 AM;5;CAN;0.8737;33,900;38,800.5;P10003;105;PC;PC Set 1;5;01;1,626.652778;2,610;0;2,610;13,050
52;52;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Dec 2, 2006 12:00:00.0 AM;5;CAN;0.8737;33,900;38,800.5;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;5;01;486.0195;750;0;750;3,750
52;52;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Dec 2, 2006 12:00:00.0 AM;5;CAN;0.8737;33,900;38,800.5;P10004;100;Items;PC Set 2;5;01;1,772.237241;2,820;0;2,820;14,100
52;52;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Dec 2, 2006 12:00:00.0 AM;5;CAN;0.8737;33,900;38,800.5;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;5;01;385.223378;600;0;600;3,000
53;53;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Dec 12, 2006 12:00:00.0 AM;2;EUR;1.3316;17,092.48;12,836.05;A00001;103;Accessories;IBM Infoprint 1312;5;01;370.033555;500;0;500;2,500
53;53;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Dec 12, 2006 12:00:00.0 AM;2;EUR;1.3316;17,092.48;12,836.05;A00002;113;Agro;IBM Infoprint 1222;6;01;185.809749;250;0;250;1,500
53;53;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Dec 12, 2006 12:00:00.0 AM;2;EUR;1.3316;17,092.48;12,836.05;A00003;101;J.B. Printers;J.B. Officeprint 1186;7;01;285.916313;375;0;375;2,625
53;53;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Dec 12, 2006 12:00:00.0 AM;2;EUR;1.3316;17,092.48;12,836.05;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;8;01;486.019484;625;0;625;5,000
53;53;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Dec 12, 2006 12:00:00.0 AM;2;EUR;1.3316;17,092.48;12,836.05;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;9;01;385.223364;500;0;500;4,500
54;54;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Dec 12, 2006 12:00:00.0 AM;5;$;1;27,427.5;0;A00006;102;Rainbow Printers;Rainbow 1200 Laser Series;5;01;318.124545;500;0;500;2,500
54;54;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Dec 12, 2006 12:00:00.0 AM;5;$;1;27,427.5;0;B10000;100;Items;Printer Label;100;01;0.72705;1.25;0;1.25;125
54;54;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Dec 12, 2006 12:00:00.0 AM;5;$;1;27,427.5;0;S10000;104;Servers;Server Point 10000;5;01;1,272.904;2,300;0;2,300;11,500
54;54;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Dec 12, 2006 12:00:00.0 AM;5;$;1;27,427.5;0;P10004;100;Items;PC Set 2;5;01;1,772.237083;2,350;0;2,350;11,750
55;55;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Dec 17, 2006 12:00:00.0 AM;3;$;1;14,973.88;0;P10003;105;PC;PC Set 1;6;01;1,626.653077;2,175;0;2,175;13,050
55;55;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Dec 17, 2006 12:00:00.0 AM;3;$;1;14,973.88;0;LM4029MC;101;J.B. Printers;Memory Chip;10;01;49.175754;62.5;0;62.5;625
55;55;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Dec 17, 2006 12:00:00.0 AM;3;$;1;14,973.88;0;B10000;100;Items;Printer Label;50;01;0.727043;1.25;0;1.25;62.5
56;56;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Dec 22, 2006 12:00:00.0 AM;2;$;1;6,900.94;0;C00009;100;Items;Keyboard Comfort USB;10;01;18.878385;25;0;25;250
56;56;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Dec 22, 2006 12:00:00.0 AM;2;$;1;6,900.94;0;C00002;100;Items;Motherboard MicroATX;10;01;269.295411;375;0;375;3,750
56;56;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Dec 22, 2006 12:00:00.0 AM;2;$;1;6,900.94;0;C00003;100;Items;Quadcore CPU 3.4 GHz;10;01;122.479729;162.5;0;162.5;1,625
56;56;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Dec 22, 2006 12:00:00.0 AM;2;$;1;6,900.94;0;C00005;100;Items;WLAN Card;10;01;56.528498;75;0;75;750
57;57;C20000;Norm Thompson;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Dec 22, 2006 12:00:00.0 AM;1;$;1;44,392.8;0;P10001;105;PC;PC - 8x core, DDR 32GB, 2TB HDD;2;01;1,340.737419;2,160;0;2,160;4,320
57;57;C20000;Norm Thompson;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Dec 22, 2006 12:00:00.0 AM;1;$;1;44,392.8;0;P10002;105;PC;PC - 12x core, 64GB, 5 x 150GB SSD;2;01;1,286.217429;2,070;0;2,070;4,140
